,sourceid,dstid,dow,mean_travel_time,la_name_src,area_src,la_name_dst,area_dst,dist_geo,dist_pop,dist_geo_log,dist_geo_sqrt,direction,src_cluster,dst_cluster,road_distance_by_traveltime,maxspeed_traveltime,fastest_travel_time,oneway_length,la_name_src.1,la_name_dst.1,population_density_src,population_density_dst,maxspeed_length,shortest_road_distance,oneway_length_by_length,fastest_travel_time_by_length
4445,11,441,4,2432.93,25,3.0746,3,2.57134,22313.5136,21558.89063,10.01299258,149.3770852,-114,20,12,28782,56,1688,24114,Redbridge,Brent,5418,7581,40,26147,4636,2443
4446,11,185,1,2110.53,25,3.0746,13,1.07382,9970.268301,9756.825713,9.207463067,99.85123085,-119,20,48,15623,50,1022,8103,Redbridge,Haringey,5418,9002,38,12246,1612,1180
4447,11,625,7,1810.44,25,3.0746,15,1.37511,12448.10933,12251.92136,9.42940436,111.5710954,112,20,44,18270,56,1095,14605,Redbridge,Havering,5418,2320,46,16664,5982,1318
4448,11,177,6,1412.91,25,3.0746,13,0.642439,9670.119027,9638.640412,9.176899303,98.33676336,-111,20,48,14925,52,909,11065,Redbridge,Haringey,5418,9002,39,11861,2024,1127
4449,11,899,4,2182.32,25,3.0746,27,0.987034,14502.61442,14432.95465,9.582153168,120.4268011,-151,20,90,19030,46,1347,10378,Redbridge,Southwark,5418,11091,38,17177,2846,1681
4450,38,139,4,1512.65,0,1.35771,9,1.41716,16605.34712,16837.95457,9.717540258,128.8617364,-62,89,5,21363,54,1164,18247,Barking and Dagenham,Enfield,5933,4127,49,20608,13399,1401
4451,38,96,2,1718.97,0,1.35771,10,2.79707,10751.63662,11237.59979,9.28290627,103.6900989,-130,89,71,15676,48,1030,12009,Barking and Dagenham,Greenwich,5933,6105,45,15436,5528,1223
4452,38,279,2,1172.28,0,1.35771,25,0.727176,5384.444447,5517.060449,8.59145512,73.37877382,-33,89,28,8462,44,705,1128,Barking and Dagenham,Redbridge,5933,5418,37,7528,113,750
4453,38,142,5,1666.64,0,1.35771,10,1.79156,11515.58097,11582.17562,9.351543099,107.310675,-154,89,29,19088,55,1138,17028,Barking and Dagenham,Greenwich,5933,6105,46,18650,8620,1404
4454,38,801,2,1061.92,0,1.35771,24,0.549274,6348.582598,6543.512207,8.756144357,79.67799318,-78,89,47,9026,46,726,1061,Barking and Dagenham,Newham,5933,9808,45,8998,1061,758
4455,38,899,4,1826.13,0,1.35771,27,0.987034,13780.63874,13884.1622,9.531092459,117.3909653,-109,89,90,16396,48,1111,11002,Barking and Dagenham,Southwark,5933,11091,45,16039,4911,1334
4456,38,210,7,2368.14,0,1.35771,19,0.767054,19609.98832,19749.68073,9.883845317,140.035668,-105,89,81,23932,44,1860,14126,Barking and Dagenham,Kensington and Chelsea,5933,12932,43,23148,6983,2056
4457,38,960,5,1483.64,0,1.35771,30,0.890588,10925.9795,11170.81685,9.298990193,104.5274103,-65,89,22,15704,46,1092,8515,Barking and Dagenham,Waltham Forest,5933,7135,42,14605,964,1302
4458,38,203,6,2318.29,0,1.35771,18,0.497967,14252.45754,14435.05334,9.564754791,119.3836569,-92,89,34,18130,45,1308,10492,Barking and Dagenham,Islington,5933,16697,44,17865,4434,1508
4459,38,807,1,949.88,0,1.35771,24,0.524453,5582.857333,5699.494714,8.627635095,74.71852068,-80,89,47,7547,46,612,1061,Barking and Dagenham,Newham,5933,9808,46,7547,1061,612
4460,214,318,5,2493.11,19,0.664998,29,1.13452,10571.91113,10748.73802,9.266050456,102.8197993,60,81,11,14053,44,1217,4454,Kensington and Chelsea,Tower Hamlets,12932,16792,33,12067,2963,1314
4461,214,686,3,342.91,19,0.664998,12,0.665265,1750.790107,1719.642405,7.468393463,41.84244385,-128,81,81,1765,32,197,44,Kensington and Chelsea,Hammersmith and Fulham,12932,11189,32,1765,44,197
4462,214,286,7,1803.92,19,0.664998,27,1.22172,9489.703157,9492.290029,9.158067983,97.41510744,81,81,73,11438,42,1018,4269,Kensington and Chelsea,Southwark,12932,11091,34,11266,3413,1394
4463,214,2,4,2618.61,19,0.664998,24,2.08241,13041.53906,13429.27522,9.47597153,114.199558,75,81,32,16076,46,1268,8384,Kensington and Chelsea,Newham,12932,9808,38,15273,5197,1702
4464,214,855,7,1588.82,19,0.664998,26,1.46457,12132.90851,12017.44174,9.403759169,110.1494826,-109,81,97,14005,50,1006,7386,Kensington and Chelsea,Richmond upon Thames,12932,3451,37,13542,737,1347
4465,214,979,2,983.17,19,0.664998,32,0.484638,3210.279271,3160.751967,8.074424664,56.65932643,-10,81,16,4140,32,463,247,Kensington and Chelsea,Westminster,12932,12564,32,4140,247,463
4466,214,745,2,2544.0,19,0.664998,18,0.613608,8516.7003,8529.974971,9.049901666,92.28597022,19,81,76,11391,41,1012,5624,Kensington and Chelsea,Islington,12932,16697,34,10328,3163,1080
4467,214,877,5,2136.27,19,0.664998,22,1.0257,11791.24001,11693.23963,9.375196968,108.5874763,99,81,71,14425,44,1229,5336,Kensington and Chelsea,Lewisham,12932,8687,40,13744,3024,1268
4468,214,840,2,1198.42,19,0.664998,26,1.84335,7824.498195,8059.260822,8.96514268,88.45619365,-105,81,4,10331,47,777,5702,Kensington and Chelsea,Richmond upon Thames,12932,3451,34,10028,433,1038
4469,214,310,3,2130.71,19,0.664998,28,1.02044,14433.41765,14379.2771,9.577370748,120.1391595,-174,81,91,19124,50,1368,5252,Kensington and Chelsea,Sutton,12932,4737,39,16891,5875,1558
4470,47,640,6,2117.74,1,1.55825,12,0.748941,13403.68102,13476.33025,9.503359255,115.7742675,-164,36,69,17946,52,1173,10513,Barnet,Hammersmith and Fulham,4600,11189,46,16165,1232,1324
4471,47,488,4,1616.05,1,1.55825,3,1.20248,9870.150404,9976.671238,9.197371681,99.34863061,-159,36,58,12866,51,923,6995,Barnet,Brent,4600,7581,46,11770,839,1017
4472,47,50,7,971.01,1,1.55825,1,4.32466,8220.561599,7976.897956,9.014515446,90.66731274,-87,36,59,9913,56,686,1768,Barnet,Barnet,4600,4600,54,9866,1521,690
4473,47,60,3,1218.87,1,1.55825,1,1.42231,7043.70925,7067.94468,8.860032153,83.92680889,-110,36,59,9084,48,682,81,Barnet,Barnet,4600,4600,47,8947,81,689
4474,47,265,3,1762.58,1,1.55825,24,1.27342,19186.74743,18869.80511,9.8620272,138.5162353,121,36,54,23885,55,1281,19816,Barnet,Newham,4600,9808,41,23539,1687,2171
4475,47,278,7,1494.47,1,1.55825,25,1.98554,13676.55516,13661.47298,9.523511459,116.9468048,107,36,78,16500,55,961,11302,Barnet,Redbridge,4600,5418,48,16292,8841,1096
4476,47,410,3,447.71,1,1.55825,1,2.40192,3752.831464,3493.392191,8.230532321,61.26035802,-17,36,36,4493,48,335,243,Barnet,Barnet,4600,4600,48,4493,243,335
4477,47,769,6,1883.95,1,1.55825,19,0.871414,11366.80276,11459.81815,9.338540319,106.6152089,-164,36,69,15085,48,1099,7018,Barnet,Kensington and Chelsea,4600,12932,44,13723,875,1199
4478,47,438,4,1463.96,1,1.55825,3,1.09632,10013.48715,9717.266797,9.211788039,100.0674131,-152,36,12,13349,52,858,8778,Barnet,Brent,4600,7581,46,12163,944,975
4479,47,493,5,1857.58,1,1.55825,5,0.472384,9435.541373,9416.969895,9.152344812,97.13671486,-172,36,58,13818,51,910,7176,Barnet,Camden,4600,12824,45,11766,1502,970
4480,545,720,2,1228.76,8,0.945583,17,1.6064,5398.141347,5295.186966,8.59399521,73.47204466,-174,31,49,6531,38,644,186,Ealing,Hounslow,6130,4854,38,6531,186,644
4481,545,501,2,2390.36,8,0.945583,5,1.00322,15184.2146,15400.63742,9.62807751,123.2242452,86,31,55,18221,52,1184,15565,Ealing,Camden,6130,12824,51,18188,15543,1206
4482,545,416,5,1528.0,8,0.945583,1,1.44842,13633.5758,13753.43364,9.520364183,116.7629042,55,31,92,16308,58,948,14065,Ealing,Barnet,6130,4600,56,16246,14100,973
4483,545,659,1,478.36,8,0.945583,16,1.47159,2590.284347,2387.809456,7.859908919,50.89483616,-85,31,72,4044,43,359,272,Ealing,Hillingdon,6130,2671,43,4044,272,359
4484,545,434,5,1010.02,8,0.945583,3,1.26879,6025.19593,6091.71191,8.703871233,77.62213557,63,31,88,9308,52,591,6535,Ealing,Brent,6130,7581,42,8373,542,754
4485,545,485,3,882.63,8,0.945583,17,2.72306,4712.974114,4611.280299,8.458286592,68.65110425,-149,31,49,8404,52,515,5842,Ealing,Hounslow,6130,4854,43,6533,1444,545
4486,545,535,4,539.68,8,0.945583,8,1.30488,2231.271611,2388.067838,7.710775005,47.23633782,-4,31,2,4071,42,368,946,Ealing,Ealing,6130,6130,42,4071,946,368
4487,545,720,4,1176.66,8,0.945583,17,1.6064,5398.141347,5295.186966,8.59399521,73.47204466,-174,31,49,6531,38,644,186,Ealing,Hounslow,6130,4854,38,6531,186,644
4488,545,672,5,768.5,8,0.945583,16,3.0642,7409.69527,7300.364169,8.910679543,86.07958684,-56,31,67,9890,50,618,6868,Ealing,Hillingdon,6130,2671,50,9890,4889,622
4489,545,427,1,1137.63,8,0.945583,3,1.36982,5088.156542,5176.820743,8.534867387,71.3313153,42,31,88,7187,44,627,1055,Ealing,Brent,6130,7581,39,6745,990,651
4490,36,278,1,552.39,0,0.912838,25,1.98554,6145.174774,5982.9649,8.723585179,78.39116515,-39,54,78,8014,52,449,6372,Barking and Dagenham,Redbridge,5933,5418,47,7894,4886,523
4491,36,915,2,2313.47,0,0.912838,27,0.835815,13515.20007,13497.15144,9.51164425,116.2548927,-127,54,57,18024,47,1404,9286,Barking and Dagenham,Southwark,5933,11091,44,16737,3271,1497
4492,36,116,7,1366.08,0,0.912838,9,2.11611,15218.83281,14863.51913,9.630354646,123.3646335,-37,54,39,20911,58,1097,15351,Barking and Dagenham,Enfield,5933,4127,44,17845,4787,1487
4493,36,35,1,773.61,0,0.912838,0,1.36164,6063.682874,5993.075087,8.710237532,77.8696531,91,54,95,7380,49,483,4389,Barking and Dagenham,Barking and Dagenham,5933,5933,45,7222,3279,542
4494,36,981,6,2315.86,0,0.912838,32,0.363777,15992.88045,16021.44503,9.679961456,126.4629608,-111,54,62,20215,46,1527,12448,Barking and Dagenham,Westminster,5933,12564,44,18429,6139,1597
4495,36,861,6,2121.49,0,0.912838,21,0.803696,14454.02868,14323.8128,9.578797638,120.2249087,-115,54,1,18342,49,1283,11530,Barking and Dagenham,Lambeth,5933,11998,46,16504,4792,1379
4496,36,184,6,1915.63,0,0.912838,13,2.22913,16642.80725,16480.29229,9.719793489,129.0070046,-76,54,80,27232,56,1442,24254,Barking and Dagenham,Haringey,5933,9002,41,21177,3706,2017
4497,36,264,3,511.39,0,0.912838,24,0.548332,3219.596248,3196.425034,8.077321792,56.74148613,-108,54,47,3746,47,291,433,Barking and Dagenham,Newham,5933,9808,46,3726,433,292
4498,36,762,6,2596.4,0,0.912838,22,0.767578,14981.75217,15114.53479,9.614654963,122.399968,-142,54,42,23935,53,1524,16326,Barking and Dagenham,Lewisham,5933,8687,42,19460,5311,1694
4499,36,742,3,2089.86,0,0.912838,18,0.480862,13176.82306,13192.4832,9.486290625,114.7903439,-81,54,76,23353,52,1325,17033,Barking and Dagenham,Islington,5933,16697,39,17641,2031,1741
4500,372,346,5,2928.3,1,1.23248,31,1.01135,14317.45595,14226.67414,9.56930461,119.6555722,178,85,45,22995,51,1545,10463,Barnet,Wandsworth,4600,9624,36,17882,2330,1846
4501,372,364,7,1578.31,1,1.23248,32,1.58855,10281.49347,10398.47378,9.238198065,101.3976995,148,85,1,12718,47,977,7607,Barnet,Westminster,4600,12564,39,12145,2956,1180
4502,372,898,7,2190.06,1,1.23248,27,1.22632,11253.07003,11331.70843,9.328485122,106.0804884,136,85,1,14564,45,1197,9011,Barnet,Southwark,4600,11091,35,12843,3506,1381
4503,372,289,5,3151.29,1,1.23248,27,0.971831,14726.44424,14645.33134,9.597467987,121.3525617,136,85,57,18240,45,1476,12338,Barnet,Southwark,4600,11091,37,16433,6483,1663
4504,372,740,7,927.15,1,1.23248,18,0.651086,6403.63959,6343.808714,8.764777943,80.02274421,102,85,76,9240,52,657,4368,Barnet,Islington,4600,16697,43,8666,1601,747
4505,372,99,3,3493.36,1,1.23248,10,1.26128,19789.20688,19719.32154,9.892942492,140.6741159,126,85,98,26273,47,1919,15604,Barnet,Greenwich,4600,6105,39,22764,8574,2166
4506,372,703,7,674.69,1,1.23248,13,0.609735,4565.689981,4630.903584,8.426543928,67.5698896,97,85,76,6429,56,423,3458,Barnet,Haringey,4600,9002,50,5930,1447,449
4507,372,422,1,1117.57,1,1.23248,3,2.07851,7699.555312,7662.318187,8.949047724,87.74710999,-98,85,88,10138,50,724,4259,Barnet,Brent,4600,7581,44,10124,1030,869
4508,372,203,1,1939.18,1,1.23248,18,0.497967,9130.115717,9082.613335,9.119443169,95.55163901,119,85,34,11983,47,952,5482,Barnet,Islington,4600,16697,35,11113,1924,1190
4509,372,819,1,3044.41,1,1.23248,31,1.32733,16310.39086,15797.48591,9.699618968,127.7121406,163,85,13,20624,46,1647,9127,Barnet,Wandsworth,4600,9624,38,18849,2784,1887
4510,17,904,7,1885.25,31,0.450327,27,0.759383,9342.418531,9341.109409,9.142427474,96.65618723,45,75,57,11461,47,910,2533,Wandsworth,Southwark,9624,11091,41,10892,1177,1041
4511,17,230,5,1383.37,31,0.450327,21,0.569392,7501.11525,7516.911201,8.922940293,86.60897904,27,75,1,8064,47,624,462,Wandsworth,Lambeth,9624,11998,47,8064,462,624
4512,17,110,5,1235.48,31,0.450327,7,1.00286,5759.343886,5653.372887,8.658752454,75.89034119,151,75,8,7665,48,575,767,Wandsworth,Croydon,9624,4491,39,7067,299,644
4513,17,333,4,773.33,31,0.450327,31,0.805962,4297.98476,4556.434242,8.366134172,65.55901738,-14,75,81,5521,48,410,2093,Wandsworth,Wandsworth,9624,9624,38,5121,205,525
4514,17,933,2,2628.87,31,0.450327,29,0.574296,12651.94689,12588.40057,9.445645422,112.4808734,41,75,11,14898,47,1184,3133,Wandsworth,Tower Hamlets,9624,16792,47,14898,3133,1184
4515,17,580,4,1332.95,31,0.450327,7,1.2474,6706.076349,6525.584188,8.81091842,81.89063652,118,75,82,8156,47,663,886,Wandsworth,Croydon,9624,4491,44,7930,1195,713
4516,17,227,4,1531.62,31,0.450327,20,1.63637,11991.09211,11973.87226,9.392002721,109.5038452,-127,75,17,13558,45,955,8219,Wandsworth,Kingston upon Thames,9624,4810,43,13191,5908,1053
4517,17,551,6,2461.7,31,0.450327,5,0.297798,10990.66499,11040.78462,9.304892537,104.8363725,15,75,55,12685,43,1140,2553,Wandsworth,Camden,9624,12824,38,12564,3797,1279
4518,17,287,4,1642.26,31,0.450327,27,0.584467,8085.748265,8098.051926,8.997981984,89.92078883,36,75,57,9185,47,717,715,Wandsworth,Southwark,9624,11091,47,9185,715,717
4519,17,481,1,1750.21,31,0.450327,17,0.924208,8990.617165,9195.191135,9.104047996,94.81886502,-44,75,66,12047,43,979,5341,Wandsworth,Hounslow,9624,4854,36,11253,2752,1099
4520,58,207,1,1675.72,1,1.7348,19,0.431376,11263.58069,11262.25932,9.32941863,106.1300179,-160,33,69,16395,50,1082,11106,Barnet,Kensington and Chelsea,4600,12932,36,13617,223,1370
4521,58,10,7,1673.08,1,1.7348,24,0.790802,17043.19351,16826.34244,9.743564868,130.5495826,122,33,54,25637,65,1295,24409,Barnet,Newham,4600,9808,38,21066,4124,2014
4522,58,202,7,1364.14,1,1.7348,18,0.601157,7907.228655,7739.989276,8.975659098,88.92259924,156,33,34,10186,45,808,3882,Barnet,Islington,4600,16697,40,8831,1958,854
4523,58,183,3,1187.6,1,1.7348,13,0.540908,6710.968485,6448.919289,8.811647553,81.920501,115,33,48,9923,47,779,2348,Barnet,Haringey,4600,9002,37,8404,1325,861
4524,58,215,3,2288.31,1,1.7348,19,0.547446,13545.87631,13509.13439,9.513911269,116.3867532,-173,33,81,20367,50,1346,15550,Barnet,Kensington and Chelsea,4600,12932,36,16528,1902,1653
4525,58,62,2,415.17,1,1.7348,1,0.969294,1921.200927,1990.603175,7.561226124,43.83150609,-150,33,80,2916,51,174,1670,Barnet,Barnet,4600,4600,51,2916,1670,174
4526,58,617,5,1921.67,1,1.7348,15,2.14066,23507.20404,23090.57786,10.06510475,153.3205924,92,33,44,27561,63,1456,26454,Barnet,Havering,4600,2320,63,27561,26454,1456
4527,58,666,7,1732.25,1,1.7348,12,0.409912,12531.73013,12620.93198,9.436098911,111.9452104,-157,33,69,17173,50,1119,11699,Barnet,Hammersmith and Fulham,4600,11189,37,15711,477,1576
4528,58,534,5,1622.38,1,1.7348,8,1.72829,16469.18784,16406.60931,9.709307228,128.3323336,-114,33,2,21516,61,1195,20211,Barnet,Ealing,4600,6130,48,19119,6614,1387
4529,58,57,7,885.5,1,1.7348,1,1.10748,6906.597208,7185.909337,8.84037713,83.10593967,-88,33,59,9699,71,487,8569,Barnet,Barnet,4600,4600,47,8341,2096,606
4530,59,437,2,1274.9,1,0.969365,3,0.848835,6293.867889,6310.040412,8.74748996,79.33390126,-166,92,58,8657,51,596,4099,Barnet,Brent,4600,7581,45,7808,482,659
4531,59,358,2,2208.5,1,0.969365,32,1.08409,9778.641061,9674.703355,9.188058061,98.88701159,163,92,16,12982,49,919,7963,Barnet,Westminster,4600,12564,45,11768,2669,1003
4532,59,202,6,1589.05,1,0.969365,18,0.601157,8694.867452,8726.610453,9.070603186,93.24627312,140,92,34,10003,44,844,2394,Barnet,Islington,4600,16697,44,9951,2487,850
4533,59,524,7,1707.41,1,0.969365,5,0.507764,8801.340409,8777.199667,9.082772921,93.81545933,156,92,55,11769,46,935,3860,Barnet,Camden,4600,12824,39,10429,2357,1012
4534,59,271,3,2094.71,1,0.969365,24,4.93603,20755.91475,20093.88805,9.940634711,144.0691318,116,92,54,27611,63,1388,25392,Barnet,Newham,4600,9808,43,25749,10550,2122
4535,59,495,4,1947.96,1,0.969365,17,2.63724,15651.7629,15310.24719,9.658402724,125.1070058,-148,92,40,19415,52,1243,12451,Barnet,Hounslow,4600,4854,46,19031,11790,1423
4536,59,697,1,1395.5,1,0.969365,13,0.522143,8011.550162,7988.16437,8.988764362,89.50726318,94,92,96,9676,48,687,3046,Barnet,Haringey,4600,9002,47,9591,3123,704
4537,59,552,1,1570.72,1,0.969365,8,2.18115,11955.60003,12048.43442,9.389038708,109.3416665,-143,92,94,13786,56,821,10293,Barnet,Ealing,4600,6130,55,13758,10276,862
4538,59,659,2,2147.58,1,0.969365,16,1.47159,16779.27582,16648.02562,9.727959417,129.534844,-120,92,72,20718,55,1251,17488,Barnet,Hillingdon,4600,2671,46,20105,2101,1626
4539,59,84,1,1467.32,1,0.969365,5,0.540553,6440.050466,6474.343982,8.770446922,80.24992502,178,92,58,9445,51,655,6826,Barnet,Camden,4600,12824,45,8246,1935,689
4540,296,971,1,1410.22,28,1.27825,31,1.06584,7560.696396,7503.603001,8.930850835,86.95226505,-13,21,75,10457,47,807,891,Sutton,Wandsworth,4737,9624,41,9183,783,829
4541,296,347,2,1453.14,28,1.27825,31,0.705733,7852.65643,7784.040724,8.96873449,88.61521556,2,21,19,9557,48,725,896,Sutton,Wandsworth,4737,9624,45,9088,805,733
4542,296,576,6,1303.78,28,1.27825,7,1.2261,4738.773048,4756.133409,8.463744533,68.83874671,40,21,8,7159,41,639,251,Sutton,Croydon,4737,4491,41,7156,251,642
4543,296,307,2,159.28,28,1.27825,28,1.62701,1646.695175,1679.452292,7.407132727,40.57949205,-163,21,21,1890,43,158,0,Sutton,Sutton,4737,4737,39,1861,166,175
4544,296,349,6,1416.76,28,1.27825,31,0.858788,8015.870071,8055.559881,8.989303359,89.53139154,-30,21,45,10678,41,965,1672,Sutton,Wandsworth,4737,9624,37,10194,953,1025
4545,296,344,7,1353.39,28,1.27825,31,0.700727,8640.105786,8590.961297,9.064285838,92.95216935,-17,21,45,12210,48,915,2560,Sutton,Wandsworth,4737,9624,38,10433,792,1031
4546,296,217,2,1641.05,28,1.27825,20,1.43804,7847.062699,7765.127494,8.96802199,88.58364803,-72,21,60,10645,44,913,1105,Sutton,Kingston upon Thames,4737,4810,40,10076,998,953
4547,296,796,7,282.25,28,1.27825,23,3.22598,1998.418625,2272.763956,7.60061173,44.70367574,-12,21,8,2925,44,245,341,Sutton,Merton,4737,5490,39,2860,0,274
4548,296,247,3,1323.87,28,1.27825,21,0.700773,7238.696568,7239.720713,8.887334574,85.0805299,18,21,13,8552,45,688,1530,Sutton,Lambeth,4737,11998,45,8552,1530,688
4549,296,247,6,1433.02,28,1.27825,21,0.700773,7238.696568,7239.720713,8.887334574,85.0805299,18,21,13,8552,45,688,1530,Sutton,Lambeth,4737,11998,45,8552,1530,688
4550,56,198,2,1367.17,1,1.46923,14,0.969709,8992.142626,8867.608753,9.104217635,94.82690876,-106,92,70,11719,48,874,391,Barnet,Harrow,4600,5000,46,11473,317,928
4551,56,49,1,811.95,1,1.46923,1,1.7946,4915.171818,5006.439953,8.500285421,70.10828637,-80,92,59,8648,58,559,2956,Barnet,Barnet,4600,4600,53,7955,2130,613
4552,56,976,6,1944.95,1,1.46923,32,0.608474,10215.09496,9951.952773,9.231719693,101.0697529,170,92,16,13470,50,952,7750,Barnet,Westminster,4600,12564,43,11883,1083,1052
4553,56,705,7,914.92,1,1.46923,14,6.31804,8731.607527,8130.110577,9.07481929,93.44307105,-83,92,46,11633,58,760,3576,Barnet,Harrow,4600,5000,54,10940,2751,814
4554,56,177,3,1370.33,1,1.46923,13,0.642439,6922.234683,6854.002116,8.842638379,83.19996804,116,92,48,8736,45,697,1095,Barnet,Haringey,4600,9002,43,8552,1368,744
4555,56,374,3,864.12,1,1.46923,1,1.83852,5315.917701,5173.325623,8.578649035,72.91034015,-160,92,85,6533,50,452,2208,Barnet,Barnet,4600,4600,50,6533,2208,452
4556,56,207,4,2031.38,1,1.46923,19,0.431376,11419.07177,11141.92263,9.343127767,106.8600569,-174,92,69,16071,48,1158,7586,Barnet,Kensington and Chelsea,4600,12932,42,13620,1176,1236
4557,56,63,7,698.02,1,1.46923,1,1.5501,4315.317138,4422.763955,8.370157803,65.6910735,-123,92,30,7026,48,523,971,Barnet,Barnet,4600,4600,47,6915,849,531
4558,56,363,6,2471.37,1,1.46923,32,3.59333,12332.31308,12787.4196,9.420059261,111.0509481,170,92,16,17150,48,1262,9992,Barnet,Westminster,4600,12564,42,15121,1699,1369
4559,56,362,4,2959.38,1,1.46923,32,2.59471,12530.81298,12104.9323,9.436025729,111.9411139,159,92,1,16357,47,1227,10387,Barnet,Westminster,4600,12564,43,15018,4802,1319
4560,9,773,1,1240.24,27,0.845727,22,1.44212,6112.097021,6086.876457,8.718188801,78.17990165,140,18,42,9133,41,843,1106,Southwark,Lewisham,11091,8687,37,8531,523,850
4561,9,510,6,2677.5,27,0.845727,5,0.382852,11489.87424,11511.04183,9.349308455,107.1908309,-41,18,7,13419,37,1361,6893,Southwark,Camden,11091,12824,35,13191,4522,1411
4562,9,338,4,2257.17,27,0.845727,31,1.07454,11944.23447,11903.03898,9.388087688,109.2896814,-94,18,45,14836,46,1219,2539,Southwark,Wandsworth,11091,9624,42,14024,2368,1270
4563,9,964,7,2071.63,27,0.845727,30,1.49345,13078.62718,12648.4118,9.478811122,114.3618257,19,18,78,20409,45,1437,13597,Southwark,Waltham Forest,11091,7135,37,16750,3625,1700
4564,9,388,6,1633.4,27,0.845727,2,1.35847,10982.98366,10967.99202,9.30419346,104.7997312,86,18,50,12552,45,1013,2335,Southwark,Bexley,11091,4117,45,12537,2335,1024
4565,9,886,4,1393.6,27,0.845727,22,1.00873,5051.794236,5113.315656,8.527696683,71.0759751,108,18,71,6784,38,680,767,Southwark,Lewisham,11091,8687,32,6508,264,727
4566,9,292,7,630.34,27,0.845727,27,2.76174,3700.139051,4067.511524,8.216395903,60.82876829,-159,18,99,4897,36,494,123,Southwark,Southwark,11091,11091,36,4897,123,494
4567,9,152,1,2094.78,27,0.845727,11,0.965185,8781.389526,8776.492067,9.080503805,93.70906853,-10,18,34,11219,39,1102,4205,Southwark,Hackney,11091,14737,35,10827,2929,1159
4568,9,311,7,1890.63,27,0.845727,28,1.53299,13094.96823,13178.88523,9.480059693,114.4332479,-159,18,21,16545,43,1433,3136,Southwark,Sutton,11091,4737,39,15601,2341,1561
4569,9,819,7,1261.14,27,0.845727,31,1.32733,6705.366508,6677.983528,8.810812579,81.88630232,-119,18,13,9110,40,862,1452,Southwark,Wandsworth,11091,9624,37,8745,508,880
4570,78,273,6,3214.52,4,1.53618,25,2.34404,21359.11892,21553.82827,9.96928086,146.1475929,14,82,28,29977,51,1937,18679,Bromley,Redbridge,2216,5418,42,25287,9759,2225
4571,78,449,3,1402.29,4,1.53618,4,2.10162,8867.525585,8985.364378,9.090263837,94.16753998,105,82,38,10322,46,803,204,Bromley,Bromley,2216,2216,46,10205,310,814
4572,78,75,2,1399.31,4,1.53618,4,4.55893,9249.985189,9582.135722,9.132485332,96.17684331,89,82,77,11426,47,889,103,Bromley,Bromley,2216,2216,44,11071,103,907
4573,78,528,6,1629.18,4,1.53618,7,3.11061,11386.21135,11118.47472,9.340246194,106.7061917,-151,82,53,14601,48,1098,2404,Bromley,Croydon,2216,4491,45,13815,1164,1161
4574,78,838,1,2989.92,4,1.53618,19,0.360512,14351.84204,14262.11362,9.571703253,119.7991738,-51,82,27,17650,47,1373,5080,Bromley,Kensington and Chelsea,2216,12932,45,16991,3470,1400
4575,78,322,7,2327.66,4,1.53618,29,0.925901,10779.76261,10939.61773,9.285518585,103.8256356,-11,82,90,14806,40,1424,2543,Bromley,Tower Hamlets,2216,16792,36,14334,1680,1495
4576,78,343,2,1546.56,4,1.53618,31,0.728249,9314.000215,9334.907605,9.139381306,96.50906804,-60,82,19,11117,46,915,1357,Bromley,Wandsworth,2216,9624,45,11083,1331,934
4577,78,230,4,2243.51,4,1.53618,21,0.569392,10481.82045,10526.47567,9.257493049,102.3807621,-29,82,1,13844,47,1109,997,Bromley,Lambeth,2216,11998,39,11810,825,1147
4578,78,867,6,1832.77,4,1.53618,21,0.458329,9457.571993,9528.745983,9.154676699,97.25004881,-39,82,62,12516,46,1020,1190,Bromley,Lambeth,2216,11998,38,11179,458,1097
4579,78,407,1,2504.33,4,1.53618,0,0.796626,16158.09525,16459.58411,9.690238343,127.1144966,30,82,54,25245,52,1622,16054,Bromley,Barking and Dagenham,2216,5933,44,22016,12303,1720
4580,760,627,7,1043.63,22,1.0333,10,0.652694,6636.003391,6690.678067,8.800415844,81.46166823,25,83,98,9430,48,712,3623,Lewisham,Greenwich,8687,6105,37,8910,743,890
4581,760,513,2,1620.56,22,1.0333,7,2.80569,11977.40581,11692.68049,9.390860792,109.441335,-137,83,52,13922,45,1199,1971,Lewisham,Croydon,8687,4491,44,13714,2224,1204
4582,760,751,5,2510.06,22,1.0333,18,0.664263,13986.11919,14075.20636,9.545892127,118.262924,-30,83,34,19669,44,1448,12960,Lewisham,Islington,8687,16697,37,17802,3793,1819
4583,760,577,4,1898.15,22,1.0333,7,0.99273,9843.183276,9888.802658,9.194636029,99.2128181,-111,83,8,13632,45,1153,289,Lewisham,Croydon,8687,4491,36,11762,1275,1250
4584,760,17,5,2281.11,22,1.0333,31,0.450327,11939.94996,11856.59922,9.387728945,109.2700781,-93,83,75,15520,47,1221,1927,Lewisham,Wandsworth,8687,9624,35,14112,1702,1494
4585,760,105,4,714.51,22,1.0333,10,3.26549,4162.293839,4168.869871,8.334061828,64.51584177,69,83,29,6010,45,491,2775,Lewisham,Greenwich,8687,6105,37,5930,198,589
4586,760,94,4,810.47,22,1.0333,10,0.876284,4994.847345,5046.7974,8.516362315,70.67423395,3,83,98,8548,48,598,4820,Lewisham,Greenwich,8687,6105,34,6451,525,688
